"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007026","GO:0007026","negative regulation of microtubule depolymerization","15/2353","36/28891",4.7106883387792e-08,9.73353999620853e-07,6.12450879327947e-07,"Spef1/Mid1ip1/Clasp1/Map1b/Apc/Nav3/Clasp2/Ttbk2/Fgf13/Map1a/Apc2/Hdac6/Taok1/Camsap2/Camsap1",15
"GO:0030336","GO:0030336","negative regulation of cell migration","55/2353","313/28891",4.72143335899243e-08,9.73353999620853e-07,6.12450879327947e-07,"Pdcd10/Hmgb1/Ptn/Rhoa/Hdac2/Pfn2/Rbbp4/Cd63/Rac1/Brms1l/Cnn2/Bmpr1a/Nbl1/Hyal2/Suds3/Gna13/Cdh1/Evl/Gtpbp4/Thbs1/Atp2b4/Abhd2/Clasp1/Epha4/Tcaf1/Lrp1/Slit2/Nrg3/Gsk3b/Nav3/Nrg1/Robo1/Clasp2/Srgap3/Ptprt/Plcb1/Tet1/Nisch/Mecp2/Sema6d/Nf1/Mia3/Ldlrad4/Abcc8/Magi2/Pten/Mef2c/Cd200/Ptprr/Ptprm/Dpysl3/Mctp1/Arid2/Sap130/Braf",55
"GO:0006401","GO:0006401","RNA catabolic process","53/2353","297/28891",4.87086945140761e-08,1.0007572794909e-06,6.29693488758244e-07,"Polr2g/Hnrnpc/Paip1/Pcbp4/Zcchc17/Zc3h14/Ythdf3/Grsf1/Ncbp2/Nsun2/Npm1/Cnot7/Ybx1/Pnrc2/Upf3a/Rbm7/Wdr82/Nanos1/Exosc1/Exosc2/Elavl1/Mtor/Tnrc6b/Smg1/Larp4b/Dicer1/Xrn1/Tnrc6a/Nbas/Dhx9/Tnrc6c/Ago3/Atm/Cnot1/Ago2/Celf1/Cpeb3/Gtpbp1/Ago1/Ddx5/Zc3h4/Lrpprc/Dis3l2/Fus/Pum1/Dcp1a/Zswim8/Edc4/Dis3/Rnasel/Pcid2/Secisbp2/Ctif",53
"GO:0050657","GO:0050657","nucleic acid transport","33/2353","145/28891",5.02172303507693e-08,1.02480347863977e-06,6.4482376594307e-07,"Srsf3/Mrpl18/Sec13/Srsf7/Ncbp2/Nsun2/Npm1/Nxt2/Ybx1/Thoc7/Cetn3/Nup37/Sarnp/Fyttd1/Xpo1/Tnks/Mcm3ap/Htt/Cpeb1/Supt6/Nup214/Dhx9/Nup210/Tpr/Xpo5/Xpot/Nol6/Setd2/Lrpprc/Aaas/Pcid2/Tsc1/Ddx39b",33
"GO:0050658","GO:0050658","RNA transport","33/2353","145/28891",5.02172303507693e-08,1.02480347863977e-06,6.4482376594307e-07,"Srsf3/Mrpl18/Sec13/Srsf7/Ncbp2/Nsun2/Npm1/Nxt2/Ybx1/Thoc7/Cetn3/Nup37/Sarnp/Fyttd1/Xpo1/Tnks/Mcm3ap/Htt/Cpeb1/Supt6/Nup214/Dhx9/Nup210/Tpr/Xpo5/Xpot/Nol6/Setd2/Lrpprc/Aaas/Pcid2/Tsc1/Ddx39b",33
"GO:0016311","GO:0016311","dephosphorylation","57/2353","331/28891",5.59687873027896e-08,1.13526963219301e-06,7.14330947200875e-07,"Calm2/Ptp4a1/Ppp1cc/Ppia/Ppp1cb/Ptp4a2/Igbp1/Cnep1r1/Ppp2ca/Sdhaf2/Pin1/Rpl5/Ppp1ca/Ppp2r3c/Ywhab/Nsmf/Psph/Ppp1r8/Ppp2cb/Nt5c/Sacm1l/Dusp28/Ppp4c/Ppm1l/Htt/Mtmr9/Synj1/Ptpn4/Ptprd/Ppp2r3a/Dusp18/Ppp1r12a/Camta1/Ptprt/Ppargc1b/Ppm1e/Dnajc6/Mgat5/Iqgap1/Mtmr3/Ppp1r7/Magi2/Pten/Dusp8/Mef2c/Akap1/Ptprz1/Ptprr/Ambra1/Ptprm/Ptprs/Ptprf/Ssh2/Ppp1r26/Tsc1/Eya3/Ptpre",57
"GO:0050905","GO:0050905","neuromuscular process","41/2353","204/28891",5.60048869865881e-08,1.13526963219301e-06,7.14330947200875e-07,"Ap1s2/Grcc10/Fabp7/Tnnc1/Herc1/Atp8a2/Mycbp2/Mtor/Csmd1/Tnr/Kcnma1/Grin2a/Myh10/Chd8/Grin1/Cntnap2/Myo5a/Aplp2/Itpr1/Nrxn1/Grin2b/Camta1/Cntnap1/Map1a/Nlgn3/Otof/Mecp2/Shank1/Hipk2/Agtpbp1/Abcc8/Pten/Gaa/Abl2/Grin3a/Grin2d/Pcdh15/Prrt2/Ankfn1/Myh8/Grid2",41
"GO:0021953","GO:0021953","central nervous system neuron differentiation","42/2353","212/28891",5.94049904936033e-08,1.20017882460576e-06,7.55172914239736e-07,"Grcc10/Smo/Uqcrq/B2m/Rac1/Bmpr1a/Ephb1/Hes5/Herc1/Mycbp2/Dicer1/Epha4/Dcc/Ift172/Slit2/Dync2h1/Nrxn1/Rapgef2/Dcx/Kndc1/Plxna4/Sema3e/Prox1/Slc4a10/Scyl2/Agtpbp1/Dclk2/Atg7/Faim2/Pten/Nrp1/Ptch1/Tbr1/Tox/Taok1/Szt2/Plxna1/Gnaq/Spock1/Chd5/Grid2/Secisbp2",42
"GO:0008016","GO:0008016","regulation of heart contraction","40/2353","197/28891",6.04159900687591e-08,1.21654922194933e-06,7.65473446473559e-07,"Sumo1/Calm2/Kcnip2/Rgs2/Tac1/Tmem161b/S100a1/Gja1/Sri/Bin1/Cacna2d1/Atp2b4/Ryr2/Cacna1e/Akap9/Cacna1b/Akap6/Adra1a/Cacna1c/Slc8a1/Cacnb2/Cacna1d/Fgf13/Pik3r1/Kcnd2/Pde4b/Kcnn2/Ank2/Chrm3/Gaa/Slc4a3/Nos1ap/Nos1/Slc9a1/Pde4d/Abcc9/Tacr3/Atp2a2/Agrn/Chrna7",40
"GO:0008344","GO:0008344","adult locomotory behavior","28/2353","112/28891",6.13350328036202e-08,1.22997043887173e-06,7.739183042632e-07,"Ndufs4/Uchl3/Klhl1/Ntan1/Snca/Kcnj10/Kcnma1/Chl1/Grin1/Epha4/Cacna1c/Kalrn/Scn8a/Sez6l/Mecp2/Hipk2/Agtpbp1/Atg7/Pum1/Abl2/Sez6l2/Grin2d/Atp1a3/Pcdh15/Oprd1/Sez6/Ntsr1/Tsc1",28
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","26/2353","99/28891",6.14883753469948e-08,1.22997043887173e-06,7.739183042632e-07,"Vti1b/Vps29/Golga7/Ccdc91/Lamp1/Rab31/Ap3s1/Blzf1/Commd1/Nbea/Prepl/Nsf/Macf1/Myo5a/Golga4/Sorl1/Sptbn1/Ank3/Sort1/Arfgef2/Sec16a/Gbf1/Dnm2/Ap1g1/Sorcs1/Exoc4",26
"GO:0016055","GO:0016055","Wnt signaling pathway","72/2353","460/28891",6.29751902476872e-08,1.25556785556326e-06,7.90024633889788e-07,"Tpbg/Ift20/Ube2b/Ryk/Sdhaf2/Pin1/Hdac2/Rspo1/Rbpj/Gskip/Arl6/Rac1/Snx3/Dkkl1/Csnk1g2/Fzd7/Lgr4/Col1a1/Nkd1/Cdh1/Otulin/Rps12/Cdk14/Tnks/Tnik/Ubr5/Cdh2/Macf1/Strn/Chd8/Celsr2/Apc/Lrp1/Ppp2r3a/Pkd1/Gsk3b/Sema5a/Fzd3/Pygo1/Tiam1/Ccdc88c/Nphp4/Celsr3/Foxo3/Wwox/Amer2/Grb10/Apc2/Itga3/Prkaa2/Scyl2/Med12/Dvl3/Pten/Ddb1/Abl2/Daam1/Rtf1/Bcl9/Calcoco1/Gnaq/Invs/Egfr/Vgll4/Tsc2/Csnk1g1/Jade1/Usp8/Amer1/Ctnnd1/Wnk2/Dkk3",72
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","44/2353","228/28891",6.48935658704131e-08,1.28957345160844e-06,8.11421532868013e-07,"S100a10/Ptn/Rhoa/Cdc42/Mmp14/Itga5/Rac1/Spp1/P4hb/Crk/Fbln1/Lgals1/Hsd17b12/Fzd7/Col1a1/Thbs1/Macf1/Clasp1/Dicer1/Utrn/Lrp1/Abi3bp/Gsk3b/Clasp2/Pik3r1/Spock2/L1cam/Cdh13/Iqgap1/Itga3/Sema3e/Nf1/Dnm2/Pten/Nrp1/Fmn1/Ptprz1/Spock1/Rreb1/Prkce/Pcsk5/Tsc1/Slk/Braf",44
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","36/2353","168/28891",6.56314510366838e-08,1.29997459063183e-06,8.17966106315464e-07,"Rxfp2/Rhoa/Ptges3/Rwdd1/Cry1/Fkbp4/Dnaja1/Esrra/Pak1/Ubr5/Abhd2/Ncor1/Cnot1/Kmt2d/Ep300/Ncoa1/Pgr/Ppargc1b/Nedd4/Ddx5/Ar/Med1/Ube3a/Nr1d1/Arid1a/Rxfp1/Trerf1/Ncoa2/Calcoco1/Zfp366/Nr3c2/Peg13/Klf9/Ddx17/Vps18/Mapk1",36
"GO:0032273","GO:0032273","positive regulation of protein polymerization","25/2353","93/28891",6.66711773032832e-08,1.31552926638179e-06,8.27753372658885e-07,"Rhoa/Pfn2/Rps3/Rac1/Actr3/Pak1/Cdc42ep4/Bin1/Evl/Mtor/Akap9/Tenm1/Map1b/Rictor/Apc/Nav3/Gda/Pde4dip/Mecp2/Clip1/Fmn1/Ambra1/Prkce/Numa1/Ckap5",25
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential","20/2353","63/28891",6.68508520121418e-08,1.31552926638179e-06,8.27753372658885e-07,"Cacnb3/Reln/Tbc1d24/Pclo/Grin2a/Grin1/Stx1b/Slc8a2/Nrxn1/Gsk3b/Grin2b/Nlgn3/Shank1/Pten/Cux2/Grik1/Nlgn1/Grin2d/Neto1/Chrna7",20
"GO:0010506","GO:0010506","regulation of autophagy","53/2353","300/28891",6.85404142181064e-08,1.34441246141082e-06,8.45927169859306e-07,"Hmgb1/Cisd1/Tmem59/Bnip3l/Smo/Slc25a5/Snca/Atg101/Rab12/Fez1/Eif4g2/Atg12/Fkbp8/Bok/Svip/Scoc/Herc1/Vps13c/Mtor/Htt/Mtmr9/Vps13d/Adra1a/Soga3/Atm/Gsk3b/Ep300/Pik3r4/Foxk1/Rnf31/Eif4g1/Sesn3/Foxo3/Lrsam1/Lzts1/Setd2/Prkaa2/Mtmr3/Fyco1/Deptor/Atg7/Kdm4a/Hdac6/Fbxo7/Rnf152/Ambra1/Tecpr1/Slc7a5/Tsc2/Tom1/Tsc1/Usp20/Dnm1l",53
"GO:0050796","GO:0050796","regulation of insulin secretion","43/2353","221/28891",7.14154573380547e-08,1.39628737718048e-06,8.78567748508564e-07,"Serp1/Cartpt/Sirt3/Glud1/Hadh/Rac1/Stx4a/Gja1/Sri/Camk2n1/Hmgn3/Zbed6/Cacna1e/Hcfc1/Cacna1c/Lrp1/Itpr1/Kcnj6/Cacna1d/Tiam1/Epha5/Plcb1/Klf7/Trpm2/Stxbp5l/Syt7/Trpc1/Atg7/Abcc8/Chrm3/Nr1d1/Tbc1d1/Rfx3/Nos1/Myt1/Anxa7/Slc25a22/Gnaq/Arrb1/Ncoa6/C2cd2l/Prkce/Adcy8",43
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","37/2353","176/28891",7.31884068204392e-08,1.42177863377783e-06,8.94607280399633e-07,"Tmsb4x/Pfn2/Fkbp4/Capza2/Npm1/Snca/Spef1/Mid1ip1/Gmfb/Evl/Clasp1/Sptan1/Map1b/Apc/Slit2/Ppp1r9a/Sptbn1/Nav3/Tmod2/Clasp2/Ttbk2/Fgf13/Pik3r1/Map1a/Flii/Mfn2/Apc2/Shank1/Hdac6/Taok1/Tjp1/Camsap2/Arfgef1/Add2/Ssh2/Tbcd/Camsap1",37
"GO:1904064","GO:1904064","positive regulation of cation transmembrane transport","37/2353","176/28891",7.31884068204392e-08,1.42177863377783e-06,8.94607280399633e-07,"Sumo1/Calm2/Atp1b3/Kcnip2/Cacnb3/Trpc3/Vmp1/S100a1/Snca/Glrx/Ctss/Sri/Cacna2d1/Ryr2/Akap9/Htt/Akap6/Grin1/Cacna1c/Cacnb2/Dpp6/Cacna1d/Ank3/Fgf13/Plcb1/Trpc1/Dnm2/Ank2/Abcc8/Kcnc2/Nos1/Slc9a1/Plcg1/Nedd4l/Ntsr1/Kcnc1/Wnk2",37
"GO:0198738","GO:0198738","cell-cell signaling by wnt","72/2353","462/28891",7.51163689911179e-08,1.45456968835516e-06,9.15239969244393e-07,"Tpbg/Ift20/Ube2b/Ryk/Sdhaf2/Pin1/Hdac2/Rspo1/Rbpj/Gskip/Arl6/Rac1/Snx3/Dkkl1/Csnk1g2/Fzd7/Lgr4/Col1a1/Nkd1/Cdh1/Otulin/Rps12/Cdk14/Tnks/Tnik/Ubr5/Cdh2/Macf1/Strn/Chd8/Celsr2/Apc/Lrp1/Ppp2r3a/Pkd1/Gsk3b/Sema5a/Fzd3/Pygo1/Tiam1/Ccdc88c/Nphp4/Celsr3/Foxo3/Wwox/Amer2/Grb10/Apc2/Itga3/Prkaa2/Scyl2/Med12/Dvl3/Pten/Ddb1/Abl2/Daam1/Rtf1/Bcl9/Calcoco1/Gnaq/Invs/Egfr/Vgll4/Tsc2/Csnk1g1/Jade1/Usp8/Amer1/Ctnnd1/Wnk2/Dkk3",72
"GO:0043270","GO:0043270","positive regulation of monoatomic ion transport","50/2353","277/28891",7.95366695945647e-08,1.53526036437152e-06,9.6601191398293e-07,"Sumo1/Calm2/Atp1b3/Ndufa4/Kcnip2/Cacnb3/Trpc3/Vmp1/S100a1/Snca/Glrx/Ctss/Sri/Abcb1b/Cacna2d1/Reln/Ryr2/Akap9/Htt/Akap6/Grin1/Myo5a/Tcaf1/Cacna1c/Itpr1/Cacnb2/Dpp6/Cntn1/Wfs1/Cacna1d/Ank3/Fgf13/Nlgn3/Atp2b1/Plcb1/Trpc1/Dnm2/Kcnn2/Ank2/Abcc8/Kcnc2/Chrm1/Nos1/Slc9a1/Plcg1/Camk2a/Nedd4l/Ntsr1/Kcnc1/Wnk2",50
"GO:0060048","GO:0060048","cardiac muscle contraction","31/2353","134/28891",8.48947755108755e-08,1.63348328371878e-06,1.02781544419683e-06,"Sumo1/Calm2/Rgs2/Smad5/Sri/Tnnc1/Bin1/Cacna2d1/Ryr2/Mtor/Akap9/Akap6/Adra1a/Cacna1c/Slc8a1/Cacnb2/Cacna1d/Fgf13/Map2k6/Pde4b/Kcnn2/Ank2/Gaa/Psen2/Slc9a1/Pde4d/Atp1a3/Abcc9/Nedd4l/Atp2a2/Agrn",31
"GO:0098739","GO:0098739","import across plasma membrane","41/2353","207/28891",8.54872794361136e-08,1.63756307242868e-06,1.03038251659169e-06,"Atp1b3/Rgs2/Arl6ip5/Kcnj14/Kcnj10/Arl6ip1/Slc6a13/Iscu/Thbs1/Cacna1e/Kcnk9/Lrrc8c/Cacna1b/Slc9a7/Slc24a2/Abcc1/Cacna1c/Slc8a2/Grm1/Slc8a1/Kcnj6/Slc12a6/Slc7a8/Cacna1d/Slc24a4/Kcnj3/Slc7a1/Slc6a1/Trpm2/Slc9a1/Slc5a6/Slc12a5/Slc6a6/Scnn1a/Slc7a5/Atp1a3/Abcc9/Slc16a2/Ntsr1/Lrrc8a/Wnk2",41
"GO:0003012","GO:0003012","muscle system process","70/2353","446/28891",8.56891339465715e-08,1.63756307242868e-06,1.03038251659169e-06,"Sumo1/Ndufs4/Calm2/Myl6/Pin1/Rhoa/Tpm4/Kcnip2/Rgs2/Sphk1/Trpc3/Grcc10/Pde9a/Adk/Smad5/Sri/Pak1/Tnnc1/Bin1/Cacna2d1/Atp2b4/Ryr2/Atp8a2/Dock4/Mtor/Akap9/Kcnma1/Akap6/Adra1a/Kit/Cacna1c/Slc8a1/Cacnb2/Gsk3b/Tmod2/Ep300/Ryr3/Ryr1/Cacna1d/Fgf13/Tiam1/Map2k6/Atp2b1/Foxo3/Kcnd2/Ar/Pde4b/Kcnn2/Ank2/Abcc8/Chrm3/Kdm4a/Gaa/Psen2/Nos1/Mef2c/Akap1/Slc9a1/Sorbs2/Pde4d/Atp1a3/Abcc9/Tacr3/Myh8/Nedd4l/Atp2a2/Agrn/Jarid2/Htr2a/Ddx39b",70
"GO:0097091","GO:0097091","synaptic vesicle clustering","11/2353","20/28891",8.59173497825968e-08,1.63756307242868e-06,1.03038251659169e-06,"Pclo/Cdh2/Snap91/Bsn/Nrxn1/Nlgn3/Magi2/Pten/Pcdh17/Nlgn1/Syn3",11
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","56/2353","327/28891",8.84376472085371e-08,1.68031529696221e-06,1.05728294286926e-06,"Calm2/Fis1/Stoml2/S100b/Trpc3/Ghitm/Kctd17/Bcap31/Snca/Spp1/Atf4/Tmco1/Sri/Bok/Atp2b4/Ryr2/Htt/Slc24a2/Akap6/Grin1/Myo5a/Cacna1c/Slc8a2/Sv2b/Sv2a/Grm1/Atp2b3/Itpr1/Slc8a1/Wfs1/Ryr3/Ryr1/Grin2b/Slc24a4/Mfn2/Atp2b1/Atp13a3/Plcb1/Trpc5/Itpr2/Thada/Trpm2/Trpc1/Ank2/Psen2/Plcg1/Anxa7/Pde4d/Erc1/Clstn1/Atp2a2/Prkce/Grid2ip/Ntsr1/Adcy8/Htr2a",56
"GO:0090150","GO:0090150","establishment of protein localization to membrane","49/2353","270/28891",8.98564313996904e-08,1.69832549757636e-06,1.06861526719044e-06,"Mff/Fis1/Snap47/Srp19/Srp9/Pdcd5/Cd24a/Mtch2/Tomm22/Cacnb3/Golga7/Emc2/Emc4/Atad1/Arl6/Naca/Rab31/Stx4a/Sacm1l/Arl6ip1/Actr3/Emc3/Mmgt1/Tmco1/Blzf1/Commd1/Emc7/Pak1/Prepl/Nsf/Zdhhc22/Macf1/Lrrc7/Stx1b/Tcaf1/Golga4/Dusp18/Sorl1/Sptbn1/Ank3/Zdhhc23/Grip1/Clip1/Exoc4/C2cd5/Tsc2/Clstn1/Braf/Emc1",49
"GO:0046785","GO:0046785","microtubule polymerization","24/2353","88/28891",8.99459634915052e-08,1.69832549757636e-06,1.06861526719044e-06,"Ssna1/Rps3/Fkbp4/Rac1/Snca/Pak1/Akap9/Clasp1/Map1b/Apc/Nav3/Gda/Clasp2/Fgf13/Pde4dip/Mecp2/Clip1/Tubgcp6/Camsap2/Tbcd/Numa1/Camsap1/Ckap5/Tubgcp3",24
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","75/2353","491/28891",9.35828888132969e-08,1.76150897235215e-06,1.10837138336245e-06,"Polr2g/Itpa/Nudt4/Hnrnpc/Paip1/Nudt19/Pcbp4/Zcchc17/Blvrb/Urod/Zc3h14/Blvra/Ythdf3/Grsf1/Acat1/Ncbp2/Nsun2/Nt5c/Pde9a/Npm1/Cnot7/Ybx1/Dffa/Spp1/Pnrc2/Upf3a/Rbm7/Wdr82/Nanos1/Rexo4/Hmox2/Exosc1/Nt5c3/Aifm1/Exosc2/Nudt5/Elavl1/Mtor/Tnrc6b/Pde1a/Smg1/Larp4b/Dicer1/Xrn1/Tnrc6a/Nbas/Dhx9/Tnrc6c/Ago3/Atm/Cnot1/Gda/Ago2/Celf1/Cpeb3/Gtpbp1/Ago1/Tet2/Tet1/Ddx5/Zc3h4/Lrpprc/Dis3l2/Fus/Pum1/Dcp1a/Zswim8/Edc4/Dis3/Rnasel/Sarm1/Entpd6/Pcid2/Secisbp2/Ctif",75
"GO:0006941","GO:0006941","striated muscle contraction","37/2353","178/28891",9.93818592323395e-08,1.86487135853625e-06,1.17340875345858e-06,"Sumo1/Calm2/Rgs2/Grcc10/Smad5/Sri/Tnnc1/Bin1/Cacna2d1/Ryr2/Atp8a2/Mtor/Akap9/Akap6/Adra1a/Cacna1c/Slc8a1/Cacnb2/Ryr3/Ryr1/Cacna1d/Fgf13/Map2k6/Pde4b/Kcnn2/Ank2/Gaa/Psen2/Nos1/Slc9a1/Pde4d/Atp1a3/Abcc9/Myh8/Nedd4l/Atp2a2/Agrn",37
"GO:0006901","GO:0006901","vesicle coating","14/2353","33/28891",1.00749613040242e-07,1.8847018661633e-06,1.18588644588953e-06,"Sar1b/Sar1a/Trappc6a/Pdcd6/Trappc2/Ap3s1/Arfgap2/Trappc2l/Trappc6b/Sec16a/Ap3b2/Gbf1/Trappc10/Trappc11",14
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","17/2353","48/28891",1.05505277611678e-07,1.96759226955193e-06,1.23804249647646e-06,"Sh3gl3/Itga4/Sh3gl2/Snap91/Syt11/Aak1/Sgip1/Dnajc6/Ap2b1/Itsn1/Itsn2/Scyl2/Dnm2/Magi2/Cltc/Ap2a2/Ap2a1",17
"GO:0033157","GO:0033157","regulation of intracellular protein transport","44/2353","232/28891",1.09494831788097e-07,2.03215851138316e-06,1.27866867318076e-06,"Sumo1/Mff/Fis1/Pdcd10/Sar1b/Pdcd5/Cdc42/Cacnb3/Sar1a/Pkig/Bnip3l/Smo/Bcap31/Snx3/Hyal2/Actr3/Insig1/Commd1/Pak1/Camk1/Cdh1/Svip/Xpo1/Cabp1/Ubr5/Ice1/Uhmk1/Tcaf1/Xpo4/Tm9sf4/Tpr/Sorl1/Gsk3b/Ep300/Ank3/Pik3r1/Nf1/Chrm1/Akap1/C2cd5/Cep290/Pcm1/Gcc2/Mapk1",44
"GO:0007019","GO:0007019","microtubule depolymerization","19/2353","59/28891",1.09637986012587e-07,2.03215851138316e-06,1.27866867318076e-06,"Stmn3/Rhoa/Spef1/Mid1ip1/Htt/Clasp1/Map1b/Apc/Nav3/Clasp2/Ttbk2/Fgf13/Map1a/Htr1a/Apc2/Hdac6/Taok1/Camsap2/Camsap1",19
"GO:0001964","GO:0001964","startle response","15/2353","38/28891",1.11903199445182e-07,2.06153584145061e-06,1.2971533885455e-06,"Fabp7/Csmd1/Grin2a/Chd8/Grin1/Nrxn1/Grin2b/Nlgn3/Otof/Mecp2/Pten/Grin3a/Grin2d/Pcdh15/Grid2",15
"GO:1904861","GO:1904861","excitatory synapse assembly","15/2353","38/28891",1.11903199445182e-07,2.06153584145061e-06,1.2971533885455e-06,"Cript/Reln/Cntnap2/Ptprd/Nrxn3/Nrxn1/Abi3bp/Nptx1/Clstn3/Pten/Slitrk3/Nlgn1/Lrrtm1/Ptprs/Grid2",15
"GO:0099174","GO:0099174","regulation of presynapse organization","16/2353","43/28891",1.12534959103851e-07,2.06450910029985e-06,1.29902421354586e-06,"Cbln2/Snca/Slitrk1/Snap91/Slitrk4/Nrxn1/Nrg1/Nlgn3/Farp1/Eif4g1/Mdga2/Clstn3/Slitrk3/Nlgn1/Lrrtm1/Grid2",16
"GO:0048738","GO:0048738","cardiac muscle tissue development","50/2353","280/28891",1.12745836033534e-07,2.06450910029985e-06,1.29902421354586e-06,"Cacybp/Ndufv2/Ptcd2/Ift20/Pin1/Hdac2/Aldh1a2/Rgs2/Cdc42/Rbpj/Prmt1/Bmpr1a/Gja1/Bmp7/Fzd7/Pak1/Tnnc1/Ryr2/Erbb4/Mtor/Myh10/Akap6/Adra1a/Dicer1/Apc/Slc8a1/Plec/Tenm4/Gsk3b/Ube4b/Ep300/Nrg1/Prox1/Ncam1/Med1/Atg7/Pten/Arid1a/Mef2c/Slc9a1/Sorbs2/Neb/Frs2/Vgll4/Arid2/Jarid2/Tsc1/Speg/Mapk1/Ddx39b",50
"GO:0051146","GO:0051146","striated muscle cell differentiation","58/2353","347/28891",1.24366894231137e-07,2.26705091310582e-06,1.42646696448951e-06,"Cacybp/Ift20/Gpx1/Pin1/Hdac2/Rgs2/Igf2/Mmp14/Rbpj/Smo/Naca/Ybx1/Cfl2/Cd9/Bmpr1a/Fzd7/Pgm5/Pak1/Mtor/Cdh2/Myh10/Akap6/Cntnap2/Adra1a/Dicer1/Slc8a1/Plec/Gsk3b/Tmod2/Ep300/Nrg1/Ryr1/Nln/Sort1/Atp11a/Cntnap1/Flii/Mfn2/Hdac9/Prox1/Atg7/Dyrk1b/Neo1/Arid1a/Hdac6/Fktn/Mef2c/Slc9a1/Smyd3/Mypn/Sorbs2/Bcl9/Neb/Frs2/Dock2/Tsc1/Speg/Ddx39b",58
"GO:0098900","GO:0098900","regulation of action potential","21/2353","71/28891",1.24555016344537e-07,2.26705091310582e-06,1.42646696448951e-06,"Sumo1/Cacnb3/Tac1/Tmem161b/Bin1/Cacna2d1/Ryr2/Kcnq3/Akap9/Cntnap2/Adra1a/Cacna1c/Slc8a2/Ank3/Fgf13/Mecp2/Ank2/Slc4a3/Kcnq2/Slc9a1/Atp2a2",21
"GO:0009259","GO:0009259","ribonucleotide metabolic process","60/2353","364/28891",1.25640352451264e-07,2.27995861139853e-06,1.43458870762978e-06,"Ndufs4/Ndufb5/Ndufv2/Sdhd/Nme1/Fis1/Suclg2/Suclg1/Pdhb/Itpa/Stoml2/Ndufc2/Rhoa/Nudt4/Ndufa7/Ndufb2/Nudt19/Ndufs8/Ndufa9/Sucla2/Acat1/Nudt2/Ndufa6/Acot9/Ndufs7/Ndufb8/Nt5c/Pde9a/Dld/Guk1/Ndufa11/Snca/Mpc1/Paics/Cmpk1/Adk/Acaa2/Pank2/Ndufs3/Umps/Nt5c3/Nudt5/Ndufb9/Cad/Pde1a/Acaca/Adcy1/Adcy9/Gda/Gmps/Opa1/Gtpbp1/Fasn/Acly/Adcy6/Uprt/Myh8/Adcy8/Dnm1l/Pank1",60
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","46/2353","249/28891",1.28077328565589e-07,2.31724384607771e-06,1.45804921097605e-06,"Ppia/Pin1/Rpl5/Derl1/Rps7/Rpl11/Sphk1/Rps3/Cry1/Hspbp1/Dcun1d2/Dcun1d5/Ubxn1/Dnaja1/Ube2v2/Pdcd6/Tank/Npm1/Vps28/Rbx1/Ube2n/Sae1/Ndfip1/Commd1/Gabarap/Bag5/Rpl23/Gtpbp4/Mycbp2/Mtor/Huwe1/Fancm/Gsk3b/Wfs1/Gnl3l/Atg7/Ube3a/Pten/Psen2/Wdr48/Gclc/Arrb1/Prkce/Rnf111/Otud4/Amer1",46
"GO:0019693","GO:0019693","ribose phosphate metabolic process","61/2353","373/28891",1.31903364110441e-07,2.37936395795649e-06,1.49713624114075e-06,"Ndufs4/Ndufb5/Ndufv2/Sdhd/Nme1/Fis1/Suclg2/Suclg1/Pdhb/Itpa/Stoml2/Ndufc2/Rhoa/Nudt4/Ndufa7/Ndufb2/Nudt19/Ndufs8/Ndufa9/Sucla2/Acat1/Nudt2/Ndufa6/Acot9/Ndufs7/Ndufb8/Nt5c/Pde9a/Dld/Guk1/Ndufa11/Prps1l3/Snca/Mpc1/Paics/Cmpk1/Adk/Acaa2/Pank2/Ndufs3/Umps/Nt5c3/Nudt5/Ndufb9/Cad/Pde1a/Acaca/Adcy1/Adcy9/Gda/Gmps/Opa1/Gtpbp1/Fasn/Acly/Adcy6/Uprt/Myh8/Adcy8/Dnm1l/Pank1",61
"GO:0006839","GO:0006839","mitochondrial transport","34/2353","158/28891",1.35142729793487e-07,2.42337303336782e-06,1.52482749935161e-06,"Mff/Tomm40l/Fis1/Tomm5/Pdcd5/Timm23/Mtch2/Grpel1/Tomm22/Immp1l/Mtx2/Bnip3l/Timm17a/Slc25a5/Bcap31/Mterf4/Acaa2/Vdac2/Dnlz/Tmem14a/Siva1/Aifm1/Bok/Bloc1s2/Htt/Dusp18/Gsk3b/Nptx1/Mfn2/Fbxo7/Gclc/Slc9a1/Crym/Camk2a",34
